name,latitude,longitude,prefecture,description,url
熊野神社,35.033857,135.961223,滋賀県,熊野神社とは、滋賀県草津市にある神社・寺の心霊スポットです。正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7233&utm_source=mymap
霊窟の石仏蓬莱丘地蔵尊,35.068303,135.861186,滋賀県,霊窟の石仏蓬莱丘地蔵尊とは、滋賀県大津市にある墓地・慰霊碑の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7234&utm_source=mymap
水無山登山道,35.008834,136.337144,滋賀県,水無山登山道とは、滋賀県日野町にある山・森の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7236&utm_source=mymap
矢橋帰帆島公園,35.003533,135.91273,滋賀県,矢橋帰帆島公園とは、滋賀県草津市にある公園・城跡の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7237&utm_source=mymap
日野城跡,35.008698,136.265059,滋賀県,日野城跡とは、滋賀県日野町にある公園・城跡の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7238&utm_source=mymap
安義橋,35.091365,136.122327,滋賀県,安義橋とは、滋賀県竜王町にある橋の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7243&utm_source=mymap
マキノ高原キャンプ場 ,35.497295,136.029582,滋賀県,マキノ高原キャンプ場 とは、滋賀県高島市にあるホテル・旅館の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7245&utm_source=mymap
西草津踏み切り,35.018657,135.958383,滋賀県,西草津踏み切りとは、滋賀県草津市にある駅・踏切の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7246&utm_source=mymap
瀬田駅,34.986899,135.92542,滋賀県,瀬田駅とは、滋賀県大津市にある駅・踏切の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7247&utm_source=mymap
賤ヶ岳サービスエリア,35.520193,136.217392,滋賀県,賤ヶ岳サービスエリアとは、滋賀県長浜市にある商業施設の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7248&utm_source=mymap
金勝山,34.96459,136.021106,滋賀県,金勝山とは、滋賀県栗東市にある山・森の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7249&utm_source=mymap
道の駅こ○ぜの里,34.968048,136.039249,滋賀県,道の駅こ○ぜの里とは、滋賀県栗東市にある商業施設の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7250&utm_source=mymap
膳所城跡公園,34.995331,135.894957,滋賀県,膳所城跡公園とは、滋賀県大津市にある公園・城跡の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7251&utm_source=mymap
新羅善神堂,35.018104,135.851481,滋賀県,新羅善神堂とは、滋賀県大津市にある神社・寺の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7256&utm_source=mymap
うばがもちやの獅子,35.019552,135.969703,滋賀県,うばがもちやの獅子とは、滋賀県草津市にあるその他の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7258&utm_source=mymap
安土駅アンダーパス,35.143854,136.135351,滋賀県,安土駅アンダーパスとは、滋賀県安土町にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7260&utm_source=mymap
不飲川橋,35.169147,136.205723,滋賀県,不飲川橋とは、滋賀県愛荘町にある橋の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7261&utm_source=mymap
びわ湖大橋米プラザのトンネル,35.123511,135.928252,滋賀県,びわ湖大橋米プラザのトンネルとは、滋賀県大津市にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7263&utm_source=mymap
青少年自然道場跡,34.980565,136.098766,滋賀県,青少年自然道場跡とは、滋賀県湖南市にあるホテル・旅館の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7264&utm_source=mymap
石部駅前公園,35.017604,136.052534,滋賀県,石部駅前公園とは、滋賀県湖南市にある公園・城跡の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7265&utm_source=mymap
高島市斎場,35.402763,136.025194,滋賀県,高島市斎場とは、滋賀県高島市にある墓地・慰霊碑の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7266&utm_source=mymap
和邇浜,35.156297,135.93604,滋賀県,和邇浜とは、滋賀県大津市にある湖（池）・ダムの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7267&utm_source=mymap
びわこ文化公園,34.969003,135.944889,滋賀県,びわこ文化公園とは、滋賀県大津市にある公園・城跡の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7268&utm_source=mymap
鶏鳴の滝,34.842972,136.063271,滋賀県,鶏鳴の滝とは、滋賀県甲賀市にある川・滝の心霊スポットです。少年の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7269&utm_source=mymap
鎌刃城跡,35.297194,136.315269,滋賀県,鎌刃城跡とは、滋賀県米原市にある公園・城跡の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7270&utm_source=mymap
八屋戸川河口,35.183637,135.917588,滋賀県,八屋戸川河口とは、滋賀県大津市にある川・滝の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7271&utm_source=mymap
余呉湖,35.524743,136.196344,滋賀県,余呉湖とは、滋賀県長浜市にある湖（池）・ダムの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7272&utm_source=mymap
小谷城跡,35.459551,136.276817,滋賀県,小谷城跡とは、滋賀県長浜市にある公園・城跡の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7273&utm_source=mymap
ガリバー青少年旅行村,35.273793,135.926027,滋賀県,ガリバー青少年旅行村とは、滋賀県高島市にあるホテル・旅館の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7274&utm_source=mymap
八雲神社,35.400201,136.023805,滋賀県,八雲神社とは、滋賀県高島市にある神社・寺の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7275&utm_source=mymap
安土城前の池,35.152185,136.139267,滋賀県,安土城前の池とは、滋賀県安土町にある湖（池）・ダムの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7278&utm_source=mymap
鹿跳橋,34.914084,135.913508,滋賀県,鹿跳橋とは、滋賀県大津市にある橋の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7279&utm_source=mymap
明智藪,34.947469,135.802259,滋賀県,明智藪とは、京都府京都市にあるその他の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7997&utm_source=mymap
